start_hour,off_hours,session_duration,mean_dwell,dwell_var,interevent_entropy,burstiness,n_files,nav_speed,backtrack_rate,dir_entropy,search_to_open,cred_searches,fin_searches,infra_searches,honey_touches,honey_frac,failed_logins,hesitation,label,profile
12,0,1726.6849776766942,182.24682562799006,9078.53349446281,1.7671949977916745,-0.09613877841527622,8,0.2779893299621186,0.07142857142857142,1.0547209169068124,0.125,0,0,1,0,0.0,0,0.0,0,clerk
13,0,908.7659521139163,125.43417468064749,4639.981523795844,1.7201934592198251,-0.08786138105832031,5,0.33011800156262255,0.0,1.4142790651247086,0.8,1,1,2,0,0.0,0,0.0,0,clerk
11,0,1081.123150496858,150.43125958652539,4680.073151816984,1.6762349391347309,-0.0709217931312073,6,0.33298704207245283,0.08333333333333333,1.589026915173973,0.5,1,1,1,0,0.0,1,0.0,0,finance
20,1,829.7010483512951,28.13009108237654,566.625015729969,1.4075162413260298,0.05826233819119183,23,1.6632496761842208,0.022727272727272728,1.8219964383739033,0.391304347826087,5,3,1,11,0.4782608695652174,6,35.72431236528979,1,A1
15,0,1072.5608347819964,109.9941381149212,8193.71989955736,1.1966127112211293,0.06441335751332229,7,0.3915861798975414,0.058823529411764705,1.6749900127837865,0.7142857142857143,1,3,1,0,0.0,2,0.0,0,finance
14,0,2195.1977404565414,128.6216767553458,9862.04932511001,1.3188394881312493,0.04677409503100666,16,0.4373182343930192,0.04,1.2226119448555581,0.1875,1,1,1,0,0.0,1,0.0,0,new_hire
8,0,539.7290874175408,148.29032405865348,4991.536319099974,1.1490596969706204,0.08115365069783076,2,0.22233376484148348,0.2222222222222222,1.7351264569629226,1.0,1,1,0,0,0.0,2,0.0,0,clerk
15,0,524.5414837596397,24.023680842189858,209.05739491100155,1.6829481482116937,-0.047704837866805086,17,1.9445554481014011,0.0,1.7591830458794289,0.5294117647058824,5,2,2,6,0.35294117647058826,2,23.633328856680702,1,A1
10,0,1885.7101685516595,202.69348396936866,23905.624371201367,1.4306853360872929,0.06727607257061044,9,0.28636426159527634,0.07142857142857142,0.8304717124362917,0.0,0,0,0,0,0.0,0,0.0,0,clerk
21,1,301.76600094801705,19.91060081229388,381.856330487485,1.1547598707237434,0.13531954834815607,9,1.7894660044655653,0.0,1.795797180048329,1.0,2,5,2,4,0.4444444444444444,9,22.202090918635278,1,A1
21,1,3586.616392160109,118.44508392036742,6763.185307165491,1.5256376712017847,0.036124124910446885,28,0.4684080526906273,0.0,1.293731296421468,0.10714285714285714,1,1,1,4,0.14285714285714285,2,128.76532729046005,0,HN_curious_newhire
14,0,1004.3964501446411,437.18388956792063,82921.81698142106,0.7356219397587946,0.2965141580237117,2,0.11947473528278504,0.375,1.3208883431493221,1.0,0,0,2,0,0.0,0,0.0,0,clerk
3,1,408.066100211617,13.607633024777904,82.69586922423953,1.614345754620413,-0.04206171391856232,13,1.9114550304362543,0.0,1.7301085352475203,1.6153846153846154,13,8,0,6,0.46153846153846156,8,14.514831501291937,1,A0
13,0,838.2216742136889,136.1229201755887,8618.492218911062,1.540305825226517,0.06062318450593042,5,0.35790055211996424,0.18181818181818182,1.4142790651247086,0.2,0,0,1,0,0.0,2,0.0,0,new_hire
11,0,2507.3351930814156,170.27961284701107,22128.08831045679,1.7233917060220525,-0.030054036196121754,9,0.21536809338059082,0.11764705882352941,1.4976864074866398,0.3333333333333333,1,0,2,1,0.1111111111111111,0,109.49338742014574,0,clerk
12,0,1833.731336187011,127.08103724327871,6726.35624287607,1.237597168232557,-0.0557601462564087,13,0.4253622025252082,0.1,1.0250939117917865,0.15384615384615385,0,0,2,0,0.0,0,0.0,0,developer
5,1,512.0388114953677,87.1728260527779,613.7165513752276,1.2153881010836147,0.054821196394242114,5,0.5858930871350835,0.07142857142857142,1.9459101490553132,1.0,2,1,2,1,0.2,2,102.07802052804355,1,A4
11,0,608.8124162204638,74.61398930203349,2024.5520068623166,1.515707952085713,-0.1072405745004589,7,0.6898676649983254,0.09090909090909091,1.1595888143086257,0.2857142857142857,0,1,1,0,0.0,0,0.0,0,clerk
15,0,1152.2416541078683,46.56510884630252,1261.9288480133866,1.0936150060730112,0.09663577309740762,19,0.9893757927738288,0.0425531914893617,1.8330302142117323,0.7894736842105263,9,6,0,6,0.3157894736842105,5,46.904739864509,1,A2
4,1,971.1176350176715,43.33953945994503,792.672879603077,1.545956231004223,0.012609652538804472,16,0.9885517113305544,0.0,1.7608710778551036,0.5625,4,5,0,8,0.5,7,50.224661294605255,1,A1
14,0,2473.2436076153476,91.16584498050061,2011.1955831249627,1.8822807715837835,-0.15841845533877247,21,0.5094524437949995,0.11428571428571428,1.2779921383958357,0.14285714285714285,1,0,2,0,0.0,3,0.0,0,admin
14,0,2181.7384072403124,139.2812235697239,6166.941660459934,1.8678801716292002,-0.10576111412065385,10,0.27501005528840733,0.10526315789473684,1.2360529342595536,0.2,0,1,1,0,0.0,0,0.0,0,finance
1,1,1735.9048204041849,126.20946883146715,8501.851691634378,1.4285514187210009,0.029121055355605094,13,0.44933339134249667,0.05,1.051256318980014,0.15384615384615385,1,0,1,0,0.0,0,0.0,0,developer
11,0,584.4162444446656,75.47432462086353,962.1790999059125,1.7201934592198251,-0.14958361213245536,6,0.6159993043007995,0.0,1.1685184057430877,0.16666666666666666,1,0,0,0,0.0,2,0.0,0,developer
17,0,343.39822689911716,92.39175085458135,2169.6429156674353,1.3862943611198906,0.060343928732723415,3,0.5241727705626158,0.125,1.6674619334292946,0.6666666666666666,0,1,1,0,0.0,1,0.0,0,finance
12,0,1718.0081763159096,70.4915596512905,4680.960064806905,1.2366802414544584,0.0762603421695988,21,0.7334074525197776,0.09090909090909091,1.1262606602061398,0.0,0,0,0,1,0.047619047619047616,2,118.79029626822005,0,HN_curious_newhire
15,0,1181.8087053466802,89.28822028046429,3081.820707503245,1.6086574211167033,0.016557404954906096,10,0.5076963786825311,0.05555555555555555,1.4280557692325653,0.3,1,1,1,0,0.0,1,0.0,0,finance
5,1,1382.5106141586377,59.648045475853735,1249.884970630427,1.7788615800006393,-0.03627131726447171,20,0.867986102754293,0.11428571428571428,1.2986918199703426,0.15,1,0,2,0,0.0,2,0.0,0,HN_late_admin
15,0,1196.13363577576,147.13338231569,10913.877565911313,1.303875529336385,0.03077008965364975,7,0.3511313346920525,0.07692307692307693,1.3038755293363848,0.2857142857142857,0,2,0,0,0.0,1,0.0,0,finance
13,0,3065.6209769252464,234.01418986366565,14582.14316153303,1.6668756974308383,-0.07800358856613084,9,0.17614702015172426,0.10526315789473684,1.4658712232324764,0.2222222222222222,0,1,1,0,0.0,2,0.0,0,clerk
13,0,1059.3000626960782,41.25370963559933,500.32312011009185,1.7775073984732916,-0.06896714138047143,23,1.302747020034807,0.0,1.5094230389084846,0.13043478260869565,1,0,2,7,0.30434782608695654,6,51.652825930982836,1,A3
15,0,1624.4913148592184,146.24736898645824,2892.4282435959053,1.7838539603556165,-0.18704891470148768,8,0.2954771106557733,0.06666666666666667,1.414175464056979,0.25,1,1,0,0,0.0,2,0.0,0,clerk
11,0,728.5384829436133,162.54687183492334,7415.129988693347,1.159588814308626,0.15188157327342372,4,0.3294266612112174,0.45454545454545453,1.162225544921092,0.25,0,0,1,0,0.0,0,0.0,0,clerk
13,0,1297.6897800973254,148.50634915897228,4808.822052962883,1.9251211907908181,-0.08273877497255613,8,0.3698880944905033,0.0,1.0317671113505356,0.25,0,1,1,0,0.0,0,0.0,0,clerk
8,0,317.8413671063813,56.92509223710148,347.1101016041697,1.4648163848908131,-0.14209510117227805,4,0.755093656263038,0.1111111111111111,1.4270610433807247,0.5,2,0,0,0,0.0,1,0.0,0,new_hire
19,1,917.4359209680522,121.39250281696374,3547.4800206017712,1.2418892652969198,0.1392965499930206,7,0.45779764057726013,0.2222222222222222,1.4593594123475304,0.14285714285714285,1,0,0,0,0.0,3,0.0,0,developer
19,1,738.4903626012162,142.48000582468865,6762.553748733279,1.277034259466139,-0.09445348617102602,4,0.3249873148711619,0.14285714285714285,1.1537419427010902,0.25,0,0,1,0,0.0,0,0.0,0,developer
13,0,1036.0173809058265,135.7709115533211,3346.5677059666746,1.8462202193216335,-0.13118357356770138,7,0.4053986040589196,0.0,0.9075352941050092,0.0,0,0,0,0,0.0,2,0.0,0,clerk
22,1,743.082743746345,13.400708412337863,163.78395153704926,1.3386515758568829,-0.0318157202248622,39,3.1490436558957025,0.017241379310344827,1.1184496376816295,0.05128205128205128,1,0,1,3,0.07692307692307693,2,26.52414541179087,0,HN_backup_op
3,1,950.2811340201183,20.33333876057486,332.6719798287672,1.304265145041746,0.09825446224984245,40,2.525568396635337,0.013888888888888888,1.6779883589461426,0.275,7,3,1,17,0.425,4,17.667152823846425,1,A1
10,0,1422.0010842074562,284.51039739174496,28562.402105082307,1.4270610433807247,0.027090777511789222,4,0.16877624262414861,0.1111111111111111,1.4270610433807247,0.75,1,0,2,0,0.0,0,0.0,0,clerk
13,0,679.8049231203975,40.33493809344596,508.4000388962231,1.6586119936924975,-0.07737664292087615,12,1.0591273695034478,0.037037037037037035,1.8514038222439333,0.8333333333333334,3,6,1,4,0.3333333333333333,2,40.0399392084655,1,A2
20,1,612.3955004278749,84.12428790882015,3136.326626790206,1.4141754640569788,0.08243846509080528,5,0.48987949746592335,0.3333333333333333,1.3229495110045284,0.6,3,0,0,0,0.0,0,0.0,0,HN_pwd_seeker
14,0,792.7761092836299,79.00939244944021,1012.2373875952683,1.6766961325918528,-0.08186116309993274,8,0.6054672868910475,0.058823529411764705,1.4976864074866396,0.375,1,0,2,0,0.0,2,0.0,0,clerk
10,0,1444.108063206917,124.53760829425025,6105.559125627361,1.6604076234727194,0.02560461425124,9,0.37393323516304394,0.05,1.5353070175881725,0.3333333333333333,1,1,1,0,0.0,2,0.0,0,clerk
11,0,719.1684102068843,213.01439428088287,0.0,1.4941751382893085,-0.11663041559129775,1,0.08342969344654572,0.25,1.4941751382893085,4.0,3,0,1,0,0.0,0,0.0,0,HN_pwd_seeker
3,1,1414.6425186747483,162.8134777880493,10593.36856381997,1.7201934592198251,-0.10763046534369207,7,0.29689479458984475,0.0,1.0335620542068176,0.42857142857142855,1,0,2,0,0.0,0,0.0,0,developer
17,0,1709.6033025268612,157.7197501118349,23480.578808586146,1.3896811919839047,-0.03450525720348237,7,0.2456710275297336,0.0,1.0335620542068176,0.2857142857142857,0,1,1,0,0.0,0,0.0,0,clerk
12,0,1808.638424018935,90.8271243642942,2922.731159673376,1.702227513636423,-0.04798046542072054,18,0.5971342782821987,0.034482758620689655,0.9899199833822503,0.0,0,0,0,0,0.0,3,0.0,0,developer
13,0,1546.267603152407,138.3324578717275,8406.756801524327,1.5426758611087728,-0.011429662370920194,9,0.34922803717745304,0.0,1.1150659840964299,0.1111111111111111,0,0,1,0,0.0,2,0.0,0,developer
12,0,2940.8214048981145,224.86427445366644,31232.747161587187,1.4135723866567023,0.04952967126557814,11,0.22442709336266747,0.1,1.4689457193469035,0.2727272727272727,1,1,1,0,0.0,2,0.0,0,finance
9,0,936.0273580967353,22.752407273174807,370.1947253156701,1.218117756064036,0.06687550630374756,31,1.9871214061328486,0.0,1.7743769030726568,0.45161290322580644,7,5,2,15,0.4838709677419355,6,27.48382484206964,1,A2
10,0,2117.570883037,112.57667226826773,5776.806711705468,1.6878722687778307,-0.055039701816772445,17,0.48168399375473364,0.0,1.1225314601479206,0.11764705882352941,1,0,1,1,0.058823529411764705,1,297.1664107560909,0,new_hire
13,0,1742.327815898027,68.0455753255116,3491.169934449262,1.2899960639334564,0.05720446930005254,22,0.757607143704842,0.0,1.3693437872257932,0.09090909090909091,1,0,1,9,0.4090909090909091,1,68.16124712465268,1,A3
5,1,1020.7569466798077,10.3937362568914,47.01262864801913,1.2047277278943147,-0.05820357321324476,70,4.114593600034995,0.008695652173913044,0.9561917847613357,0.04285714285714286,2,0,1,4,0.05714285714285714,0,12.721062287274787,0,HN_backup_op
12,0,8220.09033145162,266.7876090731104,27080.363896171544,1.7492147101126865,-0.09219698934936348,27,0.1970781262344008,0.024390243902439025,0.9804390558714494,0.14814814814814814,0,3,1,0,0.0,0,0.0,0,HN_audit_finance
11,0,828.4092074109201,162.3103118946525,5583.77677654885,1.7328679513998633,-0.11170031669246297,4,0.2897118934132652,0.0,1.3862943611198906,0.5,1,1,0,0,0.0,1,0.0,0,clerk
15,0,1208.0082054320847,101.9294827496948,3046.6256786293256,1.3765027065875475,0.04718952975293976,10,0.4966853679486307,0.13636363636363635,1.5267749765308096,0.1,1,0,0,1,0.1,3,82.26291107624431,0,new_hire
15,0,1232.129246487974,170.82915629133603,14601.396872781872,1.2868726303980162,0.13048448193436588,6,0.2921771405281822,0.26666666666666666,1.5292482930376914,0.3333333333333333,1,0,1,0,0.0,1,0.0,0,clerk
16,0,1138.9666248106926,72.60247923103664,1719.4842748650597,1.7787475133823718,-0.08697141004372255,11,0.5794726426770394,0.08695652173913043,1.4579759269590518,0.2727272727272727,0,2,1,0,0.0,2,0.0,0,finance
10,0,455.55047913618347,67.88370415123076,498.5961586613614,1.6957425341696346,-0.05503067076115261,4,0.5268351390060854,0.0,1.4708084763221114,0.5,1,0,1,0,0.0,2,0.0,0,developer
14,0,909.2986502341134,102.69763815326537,5944.185076212194,1.7677614722893296,-0.07186436916121564,6,0.3959095286321081,0.0,1.294545165844896,0.5,1,0,2,0,0.0,1,0.0,0,clerk
5,1,1674.9973570997424,134.8468822468649,6170.794611268945,1.7086559473420695,-0.0632886774904759,10,0.3582095204250948,0.0,1.309015795371127,0.3,1,1,1,0,0.0,1,0.0,0,clerk
12,0,754.7109795149427,62.383229849286735,865.6333917405675,1.7670091910745693,-0.059854089052524394,8,0.6360050576029767,0.06666666666666667,1.5065950881316383,0.375,1,1,1,0,0.0,2,0.0,0,finance
4,1,1374.240595387465,44.867844607553224,1127.5115985516902,1.6523127490167675,-0.0590898824939787,23,1.0041909725501241,0.0,1.1094957992570178,0.13043478260869565,0,1,2,0,0.0,3,0.0,0,HN_late_admin
0,1,764.8931441376374,25.63579753867708,321.3128578394692,1.5932798300430395,-0.018834376374158024,22,1.725731247713308,0.0,1.7522692791773546,0.45454545454545453,7,2,1,9,0.4090909090909091,6,17.520431071836438,1,A2
10,0,547.1949179691842,124.21987058290136,1252.4173211211573,1.6674619334292948,-0.052626559657626804,4,0.4386005646593301,0.0,1.3862943611198906,0.5,1,1,0,0,0.0,1,0.0,0,clerk
13,0,559.0855710228674,7.497656255678092,21.064036360413855,1.7925290251172425,-0.13217946719600682,44,4.721996304018406,0.0,1.7453998011838667,0.4772727272727273,14,5,2,23,0.5227272727272727,8,7.852906026296848,1,A0
8,0,2745.9364651013284,251.94246989933308,19789.17542897022,1.7890221622909375,-0.06843384563045589,8,0.1748037531459372,0.11764705882352941,1.579233134611339,0.375,1,1,1,0,0.0,1,0.0,0,clerk
1,1,593.5468730426323,9.847612096711032,46.123020994177814,1.5625771652937097,-0.09092145014727072,45,4.54892464711219,0.0,1.0577951599281865,0.06666666666666667,1,1,1,1,0.022222222222222223,4,4.641334953729612,0,HN_backup_op
10,0,1457.4170618257288,72.04135192754553,1451.9826343145307,1.6605648956268604,-0.06916772259518236,16,0.6586995755335766,0.15625,1.4758731533243912,0.1875,0,1,2,1,0.0625,1,76.3597601437877,0,admin
9,0,2785.094361905822,303.9167888490574,21786.63358597583,1.9459101490553135,-0.08447184671993911,8,0.17234604563686634,0.07142857142857142,1.2153881010836145,0.125,0,1,0,0,0.0,1,0.0,0,clerk
21,1,953.496127325918,110.01695254660399,8797.770693906568,1.1275347898191255,0.11632042569467585,8,0.5034105396381221,0.07142857142857142,1.2153881010836145,0.125,0,0,1,0,0.0,1,0.0,0,developer
22,1,927.9891620045389,25.381700194576787,436.0335426276195,1.2560675999070203,0.10013332258271211,30,1.9396778256675329,0.0,1.749540241353109,0.43333333333333335,8,3,2,13,0.43333333333333335,6,23.21483618739148,1,A1
17,0,922.4776260484682,147.35952800190725,17635.49800789328,0.9830877585747855,0.20886165909786836,6,0.3902533674904383,0.25,1.3143738430069454,0.16666666666666666,1,0,0,0,0.0,1,0.0,0,clerk
19,1,1143.7084136314102,34.59157981074864,1163.129613109169,1.0016550715972834,0.14376090761517893,29,1.5213667917990505,0.019230769230769232,1.6606395033156336,0.20689655172413793,4,2,0,11,0.3793103448275862,6,45.61755252731159,1,A2
9,0,1397.3171093845792,145.40070423852706,8339.239643413439,1.5092734237775407,0.010861019699303105,8,0.34351543881932894,0.0,1.4729377586898837,0.5,1,1,2,0,0.0,2,0.0,0,clerk
15,0,2401.835706156892,177.50323056742252,5583.476192641762,1.646012417276667,-0.02714357781569716,11,0.27478981943192404,0.16,1.532902460193584,0.36363636363636365,0,3,1,0,0.0,2,0.0,0,finance
8,0,768.9603003581198,64.03171478931985,1446.5476515904395,1.5654451070633326,-0.02593232098752565,11,0.8583017870917721,0.0,1.1648729119013705,0.18181818181818182,1,1,0,0,0.0,3,0.0,0,admin
13,0,631.1752503772975,19.3598915536632,63.738534431070896,1.8861282523078824,-0.13214226739035115,22,2.0913367550627875,0.0,1.7551055244588327,0.4090909090909091,3,5,1,8,0.36363636363636365,7,18.601183790400068,1,A1
12,0,1131.215841779444,149.52896197203492,4324.153281749696,1.7326587201992074,-0.06306515522206405,6,0.3182416535412966,0.07692307692307693,1.5247073930301434,0.5,0,1,2,0,0.0,1,0.0,0,clerk
9,0,2541.2516809441054,165.00514284300817,16170.71028653035,1.637726762436956,-0.07723480844704884,14,0.33054577250212774,0.0,0.6546695645285008,0.07142857142857142,0,0,1,0,0.0,0,0.0,0,developer
19,1,1306.5544345445558,96.1827448080591,5992.638530521819,1.5654451070633326,-0.018667702599798344,7,0.32145618192050707,0.2222222222222222,1.5654451070633328,0.42857142857142855,0,1,2,0,0.0,1,0.0,0,clerk
9,0,2080.7521088892336,110.40671479651745,13844.208670062486,1.3402473172527138,0.10331475206020385,16,0.46137163379470325,0.08,1.111708395965967,0.0625,1,0,0,0,0.0,2,0.0,0,developer
12,0,382.6616411167575,122.69302637747498,6652.879485717198,1.277034259466139,0.11237988789627537,2,0.31359296858131036,0.14285714285714285,1.5498260458782016,1.0,0,0,2,0,0.0,1,0.0,0,clerk
13,0,1155.1760370825689,139.5987174772215,5653.859322999429,1.3945573191650285,0.06582915587261332,7,0.36358094915189065,0.0,1.5992212565872683,0.42857142857142855,2,0,1,1,0.14285714285714285,4,158.91799025929836,0,new_hire
3,1,2072.947930734138,68.64890273633723,1566.7765036063327,1.4542046987552286,-0.07807427547720767,25,0.7236071768907252,0.09302325581395349,1.1473879978571284,0.12,1,1,1,0,0.0,0,0.0,0,admin
10,0,1006.8607940604342,35.593867283948235,523.887846749749,1.6234533212474338,-0.07102812388814368,24,1.4301877761997432,0.0,1.1724752180038822,0.08333333333333333,1,0,1,2,0.08333333333333333,2,44.32013668146497,1,A3
10,0,2252.6910202268264,110.49139979420649,5440.597636236463,1.5686180884913834,-0.0038406104088149983,17,0.4527917902816938,0.06451612903225806,1.5051450238938866,0.17647058823529413,1,1,1,1,0.058823529411764705,3,25.17868554183307,0,admin
1,1,2772.5721722488247,94.15529938609099,2410.5884291892694,1.8487841794201958,-0.2077706817631995,22,0.476092205357941,0.0,1.164091730556667,0.09090909090909091,2,0,0,2,0.09090909090909091,2,140.69008040860476,0,HN_late_admin
3,1,2184.852994158494,107.3524905438433,4568.446901591171,1.686086550225138,-0.04296500846130646,18,0.4943124333250471,0.0,1.353780812036148,0.2222222222222222,1,1,2,1,0.05555555555555555,3,136.215435252527,0,new_hire
0,1,1078.2564806369467,28.466250732321623,483.5127119446354,1.4155199805183987,0.042689051483803094,30,1.6693616336409178,0.01639344262295082,1.7746367134904628,0.36666666666666664,5,5,1,11,0.36666666666666664,6,31.58428048713599,1,A1
14,0,3948.9913953068553,115.22416517643039,7022.778403849843,1.6664952645212123,-0.023696525577323452,24,0.36465007285438894,0.06818181818181818,1.261049584446882,0.08333333333333333,0,0,2,2,0.08333333333333333,1,124.60187193244727,0,admin
3,1,266.7250412211205,9.016606847971685,58.19922163485441,1.4449507319824666,0.04668787762692791,11,2.4744583297405756,0.0,1.7325629360033021,2.1818181818181817,14,9,1,7,0.6363636363636364,5,10.88601029633651,1,A0
12,0,703.9500975590433,72.7725522778378,1307.3548857982735,1.303092403761719,0.040490602728624,9,0.7670998297641516,0.05555555555555555,1.4750080554560212,0.1111111111111111,0,0,1,1,0.1111111111111111,3,91.61127769463367,0,developer
12,0,3783.3560335408515,127.99068291163506,6781.638551773693,1.5798332752323982,-0.034510997874670074,24,0.3806144563804905,0.045454545454545456,1.3884047770999763,0.375,1,6,2,1,0.041666666666666664,0,127.01754988141013,0,HN_audit_finance
15,0,1861.475614686794,147.59227325588157,6164.8936370406955,1.7214023220140038,-0.1639934698374064,10,0.3223249315038457,0.0,0.9868994488385301,0.2,1,0,1,0,0.0,0,0.0,0,developer
10,0,1118.6874623978645,56.38180041968553,811.6851661636633,1.8364328894268627,-0.13338209905708692,16,0.8581485287609072,0.03571428571428571,1.6198051137266078,0.3125,2,1,2,5,0.3125,0,40.07971070936257,1,A4
9,0,646.1327569851135,48.7359826071554,830.0284951494447,1.798105502624266,-0.1447438966060621,10,0.9286017362741813,0.0,1.7540041277179665,0.4,2,1,1,4,0.4,2,53.56914685507979,1,A3
13,0,1944.8983047314389,205.97110943625805,7800.7848455839285,1.6397063574156068,-0.07779286491876494,8,0.24679953642423522,0.0,1.2868726303980165,0.25,1,1,0,0,0.0,2,0.0,0,clerk
8,0,566.8629266153096,12.811374474170101,66.18635493534809,1.8294521134208428,-0.20765395442231496,31,3.281216521083681,0.0,0.7945474833912719,0.0,0,0,0,0,0.0,3,0.0,0,HN_batch_script
